,tsne-2d-one,tsne-2d-two
4604,85.51952,-10.019187
4605,11.675007,1.7950177
4606,-23.30723,-50.17388
4607,44.80338,-44.53221
4608,-7.1713557,-8.83673
4609,-24.47573,20.914913
4610,-31.06267,44.867218
4611,81.75712,-13.376161
4612,-61.033356,38.46381
4613,26.91579,-7.4322476
4614,84.490166,-11.797634
4615,-19.582455,22.769505
4616,-37.93432,59.07693
4617,84.04184,-12.5999365
4618,48.00724,-25.4509
4619,38.930332,-40.379818
4620,29.371569,-60.899307
4621,37.220825,0.81080556
4622,65.92147,-26.644033
4623,-48.36785,62.983482
4624,-61.05512,42.386127
4625,2.308074,-35.749077
4626,3.690211,9.101824
4627,65.481186,-42.37966
4628,69.423195,21.06345
4629,-6.2444563,15.111325
4630,30.914717,6.8654966
4631,62.528427,9.953798
4632,17.496616,-49.820198
4633,-24.880888,50.596645
4634,0.66446,16.950901
4635,29.661758,19.293245
4636,21.833786,-33.83118
4637,6.112593,26.644901
4638,36.96196,-3.1333494
4639,-21.151157,60.72363
4640,1.5848445,1.3152875
4641,56.286858,17.656208
4642,53.32418,12.796933
4643,-63.787407,-34.54038
4644,-47.788967,46.550278
4645,-37.25999,-6.0004005
4646,-36.077404,-30.221937
4647,17.666147,10.194105
4648,-49.729877,46.93217
4649,41.57886,-46.645237
4650,82.59887,-12.453403
4651,-47.86629,-31.873455
4652,-8.618811,57.85597
4653,-39.159294,-39.429386
4654,-44.520638,66.13939
4655,-56.118435,-23.939564
4656,-14.049046,-31.557766
4657,18.237495,14.044658
4658,-26.949806,-42.197742
4659,-5.0204926,69.40124
4660,-48.490227,52.97192
4661,-10.641848,54.871555
4662,-29.115505,69.23359
4663,-30.430914,45.38277
4664,25.878052,-1.4685441
4665,-10.882559,66.6615
4666,-0.25176862,-29.225216
4667,-7.8306923,17.711435
4668,-9.832054,-40.035107
4669,-48.57832,51.355225
4670,-32.45264,-36.709854
4671,22.336964,34.954147
4672,58.963367,-2.961287
4673,-32.81001,33.682323
4674,-28.544605,-49.817043
4675,56.6856,6.271402
4676,-43.51883,-31.15786
4677,-51.021732,24.060108
4678,-45.222122,60.660355
4679,4.3063245,47.57566
4680,71.78774,-44.203392
4681,-2.4143088,64.446175
4682,-35.761696,64.0394
4683,-52.88183,45.67074
4684,14.478528,-35.956142
4685,-58.012783,-31.522715
4686,58.64829,-31.065424
4687,-33.159092,-35.297104
4688,23.30795,36.988678
4689,15.961551,22.582436
4690,-27.841293,53.101948
4691,-35.751724,-53.176445
4692,14.922684,13.456292
4693,-29.00939,70.11973
4694,46.357933,-41.667084
4695,-20.516596,32.058125
4696,34.18013,16.848364
4697,-62.83681,46.882126
4698,52.656055,-35.457016
4699,-28.020384,-35.277622
4700,-21.767647,60.266033
4701,-34.54043,64.12278
4702,14.738632,22.825508
4703,37.150116,34.663055
4704,37.087852,-47.14153
4705,10.231118,-45.50516
4706,-49.883793,40.34458
4707,-5.1884327,6.762493
4708,-43.771603,-38.330658
4709,9.046858,-50.04613
4710,2.9725168,-27.346731
4711,-22.352371,-6.582218
4712,-39.299385,-15.387642
4713,13.434263,-53.171467
4714,33.23035,-2.1486871
4715,-46.556602,59.0771
4716,16.403402,-33.790436
4717,-26.608849,-50.11974
4718,66.7194,12.565268
4719,-32.478966,-33.885685
4720,53.472878,7.0624127
4721,-12.173758,53.805035
4722,-36.383167,-18.509111
4723,-0.24841896,65.80484
4724,39.83533,24.655437
4725,8.612965,-36.191006
4726,1.2393892,8.69287
4727,17.741804,12.614791
4728,-34.36257,-9.833842
4729,-53.863995,-32.383533
4730,-48.86875,67.24099
4731,1.5917279,1.3376291
4732,-30.129581,-46.84058
4733,-25.905085,-53.408516
4734,3.3204398,-28.32028
4735,-25.80049,69.340546
4736,-49.95532,26.37652
4737,7.972582,10.83039
4738,-27.951805,30.304665
4739,86.82746,-5.8516264
4740,24.31368,3.3395681
4741,62.279133,17.510857
4742,-52.856583,62.914265
4743,22.347515,35.41194
4744,0.29960594,7.25823
4745,-15.563629,50.705917
4746,-42.975647,59.064575
4747,-69.13349,28.313522
4748,-5.7911277,25.273388
4749,6.7516975,-2.559734
4750,7.0396523,17.805428
4751,-46.637318,-20.942633
4752,-49.375305,43.38084
4753,0.75438845,0.15327477
4754,-46.008926,-43.293556
4755,19.692295,8.089312
4756,-9.5050745,-3.3461373
4757,68.75715,12.359043
4758,24.635485,9.936111
4759,-38.41124,-37.970814
4760,-50.404137,60.30241
4761,-29.767647,23.23212
4762,11.206486,-4.666799
4763,31.98033,-58.3376
4764,-31.867985,-35.07542
4765,55.58484,-26.280933
4766,25.585499,24.831385
4767,-57.14959,62.710938
4768,2.8690126,53.86809
4769,-56.82912,57.401573
4770,23.868973,12.639803
4771,-26.262308,-9.497345
4772,-18.439585,41.014923
4773,-50.074955,24.05832
4774,-48.265614,-34.853172
4775,-17.426912,-34.53944
4776,84.44113,-10.324114
4777,-8.160559,5.6198297
4778,-62.87314,-27.504099
4779,69.72184,-35.090946
4780,57.98427,5.565454
4781,-68.82993,29.781837
4782,14.497604,8.640245
4783,-15.28676,50.367123
4784,-56.507946,42.51511
4785,-3.5640032,25.09867
4786,-37.129784,25.75805
4787,58.763744,-45.94012
4788,53.214657,0.71617913
4789,6.5713077,18.253342
4790,40.89445,-45.098156
4791,-15.183159,51.491394
4792,2.853411,15.58596
4793,-53.300247,17.86939
4794,-50.777206,53.8922
4795,-33.255222,36.13848
4796,24.947792,-0.6595939
4797,-0.72820616,20.92464
4798,38.90765,-40.392868
4799,-23.192602,53.29927
4800,-67.49765,38.14506
4801,18.656574,-49.249847
4802,21.117893,12.004868
4803,-19.318716,30.600986
4804,85.43144,-8.91935
4805,35.955666,37.15268
4806,-57.92271,-27.047766
4807,33.57974,-6.425249
4808,22.022566,33.125706
4809,-41.83262,-11.087171
4810,-37.34001,-0.8920841
4811,-51.023987,60.305428
4812,4.300404,-36.366463
4813,-26.378744,8.16577
4814,63.644684,-19.384287
4815,-60.46447,36.849964
4816,1.7950003,-57.38692
4817,2.6234756,15.743116
4818,16.697212,0.5672215
4819,60.65756,-0.34014666
4820,2.7852426,21.94075
4821,-52.887806,53.607044
4822,3.627463,9.531451
4823,-14.402892,55.917286
4824,57.108482,-3.2071733
4825,-1.5419906,17.703787
4826,-6.494235,57.5849
4827,-36.228924,46.920597
4828,36.201477,17.787815
4829,20.777903,28.77321
4830,-28.662756,-6.6547217
4831,62.30309,-27.434814
4832,54.010242,-46.639526
4833,29.618788,35.49431
4834,84.1044,-13.683375
4835,-33.355595,40.6089
4836,21.861248,5.497535
4837,-15.830651,-49.394066
4838,0.20884451,-15.085838
4839,5.449634,3.324701
4840,-37.278404,62.81163
4841,1.950004,18.299767
4842,-0.8539294,60.90114
4843,-49.12421,46.802303
4844,36.95128,15.540781
4845,2.7819245,12.700601
4846,-19.249407,60.15098
4847,-60.884983,-26.122812
4848,-0.17082757,-29.398129
4849,2.7897651,3.1875637
4850,-5.1843076,7.2225327
4851,46.762592,-38.28702
4852,33.57265,10.623817
4853,-41.50154,-45.796856
4854,32.432358,29.003733
4855,-63.122795,34.199482
4856,-52.670193,45.604538
4857,48.47699,6.416655
4858,-35.771564,-41.895348
4859,-39.50512,-39.80899
4860,-34.907604,29.329206
4861,-50.57665,29.592236
4862,77.5875,-6.902633
4863,-1.9484633,18.732712
4864,-36.088707,-30.094896
4865,-67.88938,40.32118
4866,-7.7918587,50.082817
4867,35.67984,19.659765
4868,-55.790596,5.3268094
4869,-52.131535,-41.26069
4870,11.05893,-41.7348
4871,-43.642597,-30.82741
4872,-26.59354,-50.336792
4873,18.19906,12.901456
4874,-5.9192934,-42.6482
4875,53.030823,-35.471317
4876,-24.417967,-28.549448
4877,-47.1443,-34.61325
4878,66.213005,10.116381
4879,14.930686,20.850643
4880,61.02825,14.774774
4881,-67.30641,8.635802
4882,53.299118,-27.51707
4883,65.74973,-33.02172
4884,-33.659695,46.658405
4885,13.760188,-3.8744602
4886,-34.07469,-58.443634
4887,49.4009,9.54614
4888,20.947527,39.946774
4889,13.666756,-51.43712
4890,42.040417,-40.155643
4891,80.27321,-12.821395
4892,-20.165245,-4.154429
4893,-18.351505,51.13435
4894,29.044603,-16.871698
4895,-0.47620034,12.938003
4896,-9.070538,46.621693
4897,37.26292,-49.217
4898,37.12434,-46.893658
4899,16.216867,-34.71624
4900,-52.327427,10.110011
4901,-49.301006,44.572025
4902,8.551742,-3.7109754
4903,-62.973732,-30.005043
4904,21.979763,15.578494
4905,-3.5915427,-34.649006
4906,-11.589661,30.973333
4907,17.99513,10.237791
4908,52.669964,-39.939503
4909,-64.17593,-26.627554
4910,-47.897327,62.64755
4911,-26.439394,36.930294
4912,-10.6998625,41.80976
4913,-57.051624,46.89907
4914,55.249786,-25.73219
4915,10.923736,26.06133
4916,-17.896307,44.695004
4917,-30.63795,-51.323162
4918,-26.250813,47.911373
4919,-41.296772,54.674416
4920,16.50171,-37.56118
4921,-55.54724,6.711949
4922,9.363727,5.94664
4923,81.3928,-9.1464815
4924,-59.140526,-34.711864
4925,29.54759,21.875937
4926,54.710175,-53.537308
4927,-47.567966,-36.055317
4928,24.351562,-6.1672935
4929,-20.418491,36.083534
4930,-62.531887,-25.959175
4931,-48.195217,-36.1809
4932,-23.866014,-50.37472
4933,8.901029,23.211494
4934,44.303894,-38.82316
4935,62.933743,8.422292
4936,-69.29286,18.283772
4937,78.73828,14.598765
4938,-35.888424,66.17837
4939,2.342128,-38.787292
4940,31.043617,31.024296
4941,11.079778,-50.33588
4942,19.467207,12.9009905
4943,-47.886433,-1.3781248
4944,-17.98814,-35.386406
4945,-21.956589,58.60235
4946,-22.85821,20.303823
4947,-31.557814,41.453762
4948,-0.6667837,17.76199
4949,-44.88354,-35.766922
4950,27.819302,-1.091125
4951,-11.434064,-57.544376
4952,36.31711,-40.415497
4953,-49.899216,-31.392887
4954,29.305014,40.42918
4955,-49.132557,66.32022
4956,11.185423,34.23134
4957,82.209076,-11.893776
4958,68.66122,8.865492
4959,49.27845,6.884353
4960,-29.52838,-0.8813388
4961,12.285632,-49.44752
4962,2.2985213,-56.91019
4963,-65.37852,23.124496
4964,10.989784,-46.99591
4965,0.3540649,-51.955784
4966,-35.459282,-29.088453
4967,-22.726173,52.093735
4968,-4.862317,69.53553
4969,35.602062,37.21853
4970,-59.540405,42.62125
4971,16.786055,18.487375
4972,-31.43223,-42.68641
4973,31.48826,34.267998
4974,-11.231212,51.010975
4975,-33.1596,34.243
4976,-20.723362,51.395416
4977,-37.878883,-31.529766
4978,-44.109947,33.724766
4979,30.031977,26.591644
4980,56.172684,-38.100964
4981,6.058075,-24.085163
4982,9.066509,28.314621
4983,26.617708,-6.219285
4984,-60.57488,-27.567774
4985,-18.505941,-36.177395
4986,9.130001,10.985136
4987,-28.575987,27.816729
4988,-32.263493,43.34318
4989,-32.050396,44.523567
4990,3.0999002,29.709562
4991,-54.08574,24.821651
4992,67.40494,22.292713
4993,-57.738155,55.419342
4994,-52.4331,54.60019
4995,-39.70543,-28.675112
4996,39.508984,3.512528
4997,11.296739,-50.130573
4998,-23.546165,39.475357
4999,77.61361,-12.047219
5000,23.866787,18.615318
5001,-23.490215,34.07146
5002,-34.10078,29.887516
5003,-11.650621,1.0765761
5004,-11.850325,30.310637
5005,-20.23098,-50.86645
5006,72.426414,-3.2768195
5007,48.672703,-61.131386
5008,79.83072,0.027907312
5009,-51.833042,36.78121
5010,50.908726,-57.84302
5011,-3.522371,-8.911256
5012,64.48203,-48.965454
5013,-34.947342,-52.79252
5014,-30.40889,-46.624737
5015,-32.6885,33.786057
5016,-6.7472777,12.43434
5017,-30.000578,36.398716
5018,-11.457954,-37.442265
5019,30.53552,-5.604294
5020,1.7642511,-10.162222
5021,8.549948,-15.656422
5022,-30.80156,36.030087
5023,-24.600332,25.303251
5024,-14.471177,-36.794384
5025,-21.063963,-61.344326
5026,-36.619507,28.750956
5027,-26.750896,25.187325
5028,15.567304,0.31835914
5029,-33.510555,35.436832
5030,51.08788,-59.89337
5031,74.90649,3.385428
5032,-27.085594,19.794535
5033,71.74601,0.24352323
5034,54.1942,-55.598225
5035,85.100815,-6.2939367
5036,-24.465458,-62.276615
5037,-18.355303,-31.34682
5038,31.24246,-48.328747
5039,-23.037077,18.984463
5040,-65.96515,23.363756
5041,-7.9490657,3.8267212
5042,-64.407,32.90722
5043,83.761536,-7.643942
5044,-31.882467,-56.245148
5045,-2.4503589,-54.029327
5046,31.126835,-48.564507
5047,-27.992172,19.79038
5048,-66.138626,10.664048
5049,-2.1256871,-8.722715
5050,-63.921745,30.357693
5051,84.08728,-4.1745887
5052,-23.240198,-50.8634
5053,-12.029175,-38.49269
5054,10.657489,-15.491464
5055,-28.300035,15.6531
5056,-39.26161,-9.091205
5057,48.14454,-63.034927
5058,-65.98981,10.568652
5059,-8.781913,-7.548886
5060,-72.346405,24.25937
5061,-1.1373068,6.0737395
5062,13.423757,-4.2467294
5063,-28.429857,23.218063
5064,-66.85597,23.628342
5065,-2.754354,-9.639042
5066,50.1522,-61.3466
5067,31.127651,-48.654694
5068,-34.94377,10.8990135
5069,79.09706,7.5996704
5070,-33.776733,27.69906
5071,-70.045425,21.263067
5072,-24.01974,-62.08817
5073,-52.94043,38.653564
5074,30.22124,-13.634638
5075,-2.504181,-9.396707
5076,-27.339535,19.652325
5077,-67.30163,19.714005
5078,31.392807,-57.319756
5079,80.9897,-1.8872014
5080,-37.74239,27.516476
5081,-31.311665,-53.204586
5082,-24.034815,12.031804
5083,-39.210155,-9.002187
5084,-36.910587,16.286377
5085,40.97184,-49.370564
5086,-11.030479,-38.959114
5087,81.216545,-1.8416282
5088,45.66983,-34.068214
5089,28.823906,-24.90326
5090,-26.611538,-59.77508
5091,-26.620268,-61.15782
5092,-26.564678,-60.18683
5093,-15.212162,-53.384933
5094,-68.815834,21.835196
5095,-8.915042,-40.92706
5096,-26.211424,20.433939
5097,-77.46587,26.028982
5098,-25.24153,-4.563257
5099,18.75191,-31.422157
5100,-34.240192,22.421286
5101,-26.584532,20.290926
5102,-29.756687,-9.849368
5103,-10.383715,4.300267
5104,-24.431395,17.962605
5105,30.08786,-52.865772
5106,-34.63333,23.172234
5107,-67.9804,17.636454
5108,83.89148,-4.2634745
5109,75.87392,4.2892885
5110,-67.41717,13.291303
5111,-36.197216,-14.688624
5112,-18.894457,-62.428493
5113,-20.642197,-54.29666
5114,-66.2604,28.63985
5115,56.042248,-57.014767
5116,47.325695,-62.522675
5117,51.22403,-33.025463
5118,1.3481958,-9.456973
5119,20.230793,-37.086853
5120,21.42031,-34.83755
5121,-66.89012,19.5181
5122,-68.08259,17.944298
5123,-24.394012,17.982504
5124,78.767654,6.2403827
5125,29.883528,-52.820114
5126,-26.854944,16.540049
5127,17.888142,-31.31463
5128,-27.93106,-54.507793
5129,-19.098742,-3.0142362
5130,-61.342075,30.419163
5131,40.33032,-49.686954
5132,-21.185163,-58.88125
5133,76.704475,4.891042
5134,-41.23035,-13.3229
5135,-51.86641,36.62203
5136,48.908993,-30.707777
5137,-63.80217,30.040869
5138,-27.932129,-0.18666396
5139,73.5564,4.0173936
5140,-2.2043605,-19.143211
5141,80.935936,-1.1572287
5142,-9.25247,-8.842817
5143,31.10716,-48.52723
5144,-41.458042,17.071619
5145,56.022324,-57.16175
5146,25.524857,-16.426182
5147,81.22403,-2.554008
5148,-28.079088,-57.14488
5149,9.216503,-44.39491
5150,25.097109,-20.133451
5151,-2.8284967,49.503193
5152,1.6026249,-16.313076
5153,77.94914,-20.853989
5154,-51.92332,16.37836
5155,85.68697,-4.1981826
5156,-34.726032,-47.874397
5157,-5.656185,-42.542477
5158,31.931646,-18.059345
5159,-31.656013,31.286867
5160,2.8280876,-15.035911
5161,67.873215,-36.085007
5162,-52.009995,21.186203
5163,-4.368534,-4.8853726
5164,-42.03025,15.438966
5165,81.96076,-8.772702
5166,-16.332102,-55.542706
5167,10.744788,-51.28318
5168,29.840815,-18.138819
5169,-21.922518,50.019848
5170,-26.824224,-18.65047
5171,63.77006,-46.740173
5172,-52.820385,20.973589
5173,4.4032288,2.1278985
5174,3.838755,-10.188279
5175,-17.006453,44.56007
5176,-33.08027,-5.1649923
5177,-43.1905,30.46669
5178,-16.381311,41.437435
5179,-63.062798,48.507874
5180,-53.061733,21.825457
5181,20.47218,-11.108243
5182,-42.898987,24.925177
5183,-7.452876,11.56896
5184,-6.2290897,11.127708
5185,17.81161,5.2519703
5186,-36.638985,-50.792057
5187,32.64392,13.8533325
5188,-34.135193,-5.1369734
5189,13.854643,-51.591442
5190,-51.31536,15.045458
5191,-1.2598453,52.9823
5192,-3.8084152,-36.972446
5193,-26.666094,-47.407917
5194,31.74344,-55.144527
5195,-11.053755,54.955444
5196,-1.4759486,-16.798626
5197,3.1200757,-14.814189
5198,-33.450546,-5.1640625
5199,64.844986,-35.88942
5200,-16.259863,44.55105
5201,-4.907107,57.632378
5202,-6.17162,53.52331
5203,-45.64288,-27.848053
5204,-6.0696073,10.961299
5205,-66.60535,13.066075
5206,31.47623,-59.48674
5207,32.73457,-57.35123
5208,-34.151802,-53.542862
5209,-42.02789,-12.042624
5210,-41.85171,52.757946
5211,-35.044765,-42.543682
5212,20.990492,-11.26432
5213,53.277935,-42.71387
5214,16.741432,0.8438759
5215,18.209991,4.9283195
5216,0.5331159,-51.37261
5217,0.1685507,-30.080025
5218,67.91299,-35.923496
5219,-40.212193,26.374857
5220,-32.54047,39.504173
5221,77.21385,-22.467865
5222,-28.324432,-6.5738964
5223,-21.332561,-3.3652186
5224,29.855515,-18.261806
5225,24.202509,-17.171366
5226,-5.233376,-3.4697583
5227,-35.126106,-53.841595
5228,53.227486,-42.851795
5229,2.3479202,-14.197904
5230,61.796814,-46.907665
5231,-36.845566,-8.573197
5232,-29.952732,-52.766727
5233,-34.594162,35.414387
5234,-61.101524,35.37209
5235,72.66972,-41.819942
5236,-1.7076651,11.419766
5237,26.693193,-18.271326
5238,-53.675957,16.764193
5239,-21.030806,43.66715
5240,-52.794273,21.78299
5241,80.42456,-8.467528
5242,-63.947937,31.180254
5243,86.42859,-4.5256815
5244,86.81175,-4.6711473
5245,18.315744,-8.129036
5246,-14.741506,-48.340782
5247,-42.36028,15.252727
5248,36.101246,-22.733522
5249,80.56706,7.467465
5250,-9.424561,-43.480495
5251,86.517975,-4.747033
5252,-18.45467,-61.151535
5253,68.44784,-1.0818818
5254,-26.151552,-56.432137
5255,72.12237,-3.2562094
5256,-2.5157833,45.109234
5257,71.30042,-2.1682174
5258,-18.40775,-62.74202
5259,80.704315,-2.9882843
5260,-26.341274,9.331632
5261,-54.43873,9.248202
5262,-42.712486,14.132975
5263,59.82596,-54.928936
5264,9.463918,-23.77495
5265,52.618477,-30.560162
5266,12.864018,-50.00906
5267,10.890627,-51.03592
5268,-48.620613,12.932409
5269,-48.797302,12.772643
5270,63.293797,5.398138
5271,-37.448692,-54.673904
5272,20.651587,-37.874187
5273,28.220646,21.89287
5274,-16.626661,40.60231
5275,22.724085,23.197636
5276,61.089165,-44.27644
5277,-64.17212,37.64668
5278,-37.13799,21.208372
5279,-40.342663,56.971127
5280,60.612316,6.9649386
5281,-26.74596,-59.14845
5282,24.895723,-36.913265
5283,29.638247,32.036312
5284,-12.926728,33.568047
5285,21.652124,24.270004
5286,54.761406,-54.414173
5287,-56.192665,67.75529
5288,-40.268875,7.8038263
5289,-28.65704,53.525528
5290,68.402275,8.656457
5291,-24.256357,-61.992935
5292,34.48382,-26.419878
5293,37.895397,2.5844517
5294,-1.7562788,44.84651
5295,13.010787,21.380314
5296,41.779278,-47.391945
5297,-73.03851,29.886997
5298,-40.651585,7.6828303
5299,-56.835255,38.66271
5300,-8.884076,6.347607
5301,50.99101,4.7219353
5302,31.984835,14.840733
5303,59.514523,-44.851635
5304,54.529675,-51.62965
5305,65.382256,6.4970994
5306,-9.394653,3.881532
5307,56.591125,-1.0147071
5308,26.857584,-39.08382
5309,35.35195,-3.0005372
5310,-68.34267,42.730515
5311,-44.38484,20.290285
5312,-22.966753,17.439278
5313,-57.49366,61.967525
5314,-20.575048,-61.86235
5315,-52.376633,40.72114
5316,-20.365908,-54.66045
5317,-68.04186,42.658592
5318,-28.684057,-57.934803
5319,-15.374645,24.314371
5320,63.298668,5.3488398
5321,59.10473,7.2839537
5322,-17.367773,38.772488
5323,-18.652187,-51.81204
5324,-51.544094,22.845497
5325,4.90005,-5.3246713
5326,-67.496124,42.89295
5327,-23.347704,-59.736717
5328,28.906189,15.337122
5329,35.25337,-2.7213259
5330,30.135197,-0.5618435
5331,45.269825,-48.21786
5332,40.824512,-49.085915
5333,-34.136436,38.264744
5334,-70.84518,29.695139
5335,-14.002331,25.512918
5336,15.88829,-1.1284217
5337,58.628117,11.970582
5338,27.643532,-30.193546
5339,5.183597,-4.1865616
5340,26.06089,-37.61073
5341,55.348858,-35.916763
5342,62.313095,8.574077
5343,-8.947741,6.414595
5344,-38.748276,54.704594
5345,-17.10766,39.101067
5346,29.762243,-1.1763028
5347,22.927515,23.201159
5348,-13.245183,37.15614
5349,-5.3874264,-8.154206
5350,-28.946085,-54.27228
5351,4.5736384,-5.04466
5352,-47.98625,40.75076
5353,63.31675,7.8447967
5354,59.840046,-44.13929
5355,-20.227312,19.753765
5356,16.834282,-0.54366934
5357,45.126797,-60.720608
5358,31.73062,-6.605964
5359,29.19455,-5.3966365
5360,-36.45797,19.838238
5361,-26.87499,-58.72364
5362,-18.159437,28.134838
5363,-65.52146,34.78266
5364,20.592112,23.871529
5365,-69.104645,33.940365
5366,25.088316,-36.600525
5367,32.96319,-25.996912
5368,59.34816,7.469398
5369,65.6627,16.565178
5370,-39.22875,-44.25362
5371,-64.932785,35.25782
5372,-67.81191,23.676502
5373,-47.857643,40.512615
5374,-23.038923,-11.1079445
5375,-38.709026,40.267162
5376,-11.101754,3.135685
5377,-20.27727,54.21712
5378,52.20004,-56.374565
5379,-37.729202,7.6123495
5380,-36.3191,19.969303
5381,26.84881,-38.96647
5382,37.872646,3.4394855
5383,62.882805,-39.976303
5384,-40.983974,-49.9914
5385,11.029703,-25.488808
5386,-38.804543,54.724724
5387,-9.363086,5.7131557
5388,-31.245165,44.63055
5389,5.1825895,-4.397494
5390,35.34183,-26.511312
5391,51.324158,-41.52439
5392,14.34586,-42.604042
5393,-13.379248,33.812496
5394,-37.67457,7.6479387
5395,-20.968405,25.104298
5396,44.344036,-46.39208
5397,19.279608,22.016468
5398,58.92752,-0.91886675
5399,-29.44505,-53.364994
5400,-23.402021,-10.888456
5401,51.039856,-38.245808
5402,-63.79284,37.227554
5403,-1.7892905,8.956624
5404,-39.72921,26.25243
5405,82.75919,-0.7343571
5406,-23.318274,-51.03156
5407,-2.3517792,-45.997574
5408,36.129246,-23.286915
5409,-18.06803,-32.37131
5410,-26.94585,-7.161014
5411,66.43609,-44.344376
5412,-66.28771,38.622547
5413,-1.2918879,9.170455
5414,-54.28966,37.39294
5415,78.195465,-7.9494777
5416,-32.823666,-47.336796
5417,-14.146019,15.905226
5418,38.53419,-19.823795
5419,-20.23281,24.203373
5420,-26.729132,-12.836301
5421,60.538723,-50.807407
5422,-63.643448,53.548897
5423,-6.024717,7.2780123
5424,-50.388268,40.289005
5425,-64.43219,39.326286
5426,-20.238493,24.355278
5427,20.685547,-29.240255
5428,83.11339,-8.474938
5429,-60.653084,31.004524
5430,83.29352,-9.405576
5431,-29.32264,-49.010075
5432,0.6950311,-15.828864
5433,-0.3943866,6.006978
5434,0.50487447,7.9433136
5435,50.272682,6.541483
5436,26.3605,-37.29895
5437,-68.47587,31.628828
5438,-3.1485786,6.6636415
5439,-23.10188,24.727413
5440,-22.498226,21.675459
5441,71.44099,-45.216534
5442,-25.661757,-56.325054
5443,85.86417,-11.483491
5444,-23.72688,24.835775
5445,-26.38573,-13.15789
5446,19.466558,4.624652
5447,-51.10472,41.446285
5448,-23.618803,19.42158
5449,13.271222,-31.15331
5450,86.18377,-11.950472
5451,-22.328535,-4.8760004
5452,82.82608,-10.987052
5453,-33.869812,-46.826195
5454,28.026573,-14.973186
5455,5.7585483,-39.02656
5456,-40.35972,54.585205
5457,-26.794844,-35.389538
5458,68.02606,-34.260162
5459,84.6312,-8.928797
5460,-28.597061,-46.87439
5461,-23.20048,-61.082043
5462,-4.1565633,6.586585
5463,69.2899,6.987291
5464,-17.989626,-32.410633
5465,-63.102345,48.299103
5466,-63.98472,43.058
5467,65.638145,-45.104176
5468,23.2142,-9.355122
5469,78.8607,-17.498085
5470,85.88529,-10.855735
5471,-66.5854,24.63737
5472,38.290844,-20.084787
5473,6.1425123,-11.933904
5474,-15.297999,20.083746
5475,8.759549,-49.645874
5476,-17.0414,26.281027
5477,-23.470089,-50.817856
5478,-3.7215886,7.0202413
5479,30.866348,-11.289912
5480,1.3514597,-14.180373
5481,68.45236,-36.057346
5482,-57.547268,62.09638
5483,65.92218,1.1750209
5484,64.49559,-44.88202
5485,-63.011887,41.669094
5486,-21.778019,-58.650616
5487,16.097572,-30.04463
5488,3.7902467,-16.219896
5489,-3.6676798,4.2429256
5490,-19.273903,-51.809437
5491,-33.79451,29.74369
5492,25.633883,-13.087396
5493,-13.783523,3.4740727
5494,13.271548,-51.059704
5495,3.2963161,22.427475
5496,-50.72944,12.023311
5497,65.50696,-44.997627
5498,-69.104126,29.338354
5499,-18.119745,-51.984833
5500,-19.534597,23.861774
5501,66.231415,-44.75506
5502,-3.415063,-40.748127
5503,-73.51523,24.482628
5504,35.954212,-23.501875
5505,50.892002,9.843413
5506,-57.2494,-32.834106
5507,9.098458,-46.041245
5508,33.5482,-1.711571
5509,-12.816307,47.733864
5510,37.77157,18.953438
5511,61.856445,-40.370445
5512,-42.562122,58.958492
5513,56.67563,11.97589
5514,-58.5842,-33.6818
5515,3.7807934,-44.526478
5516,34.62995,31.8003
5517,-6.9630504,50.09198
5518,38.154896,18.740454
5519,48.25537,6.1506863
5520,-57.55264,-34.033108
5521,0.61732745,-54.16144
5522,36.879467,25.64849
5523,-35.31585,63.954098
5524,-49.47774,-32.009212
5525,-47.692368,-21.38363
5526,56.12479,-1.9318331
5527,-25.053467,54.258175
5528,31.33503,15.596828
5529,49.822254,7.6002164
5530,36.94733,23.428001
5531,64.2533,9.091876
5532,-50.81281,45.645798
5533,-64.00742,35.82329
5534,-48.112675,-41.07142
5535,-49.930172,-34.039677
5536,0.909937,-31.450583
5537,-24.91436,54.430946
5538,27.18509,14.994703
5539,57.030087,-31.870735
5540,-64.02357,38.257915
5541,2.4336886,-29.809723
5542,17.695492,-4.7883067
5543,37.901226,22.21996
5544,-51.17889,-40.7296
5545,-17.526781,-34.8867
5546,-27.55556,37.72789
5547,38.341843,21.257198
5548,37.648766,21.965416
5549,-50.05056,55.14389
5550,-55.824905,-35.542553
5551,-50.110218,55.029263
5552,-50.754528,-40.930122
5553,-56.685997,-35.393
5554,54.844345,13.8102
5555,27.600172,15.633485
5556,-25.718037,36.220585
5557,1.2407115,-32.30147
5558,75.82741,-23.595167
5559,-14.948331,50.69192
5560,-54.371944,42.17225
5561,-25.706049,36.256836
5562,2.7623408,-27.795444
5563,-50.816326,24.40151
5564,-18.749699,-29.70092
5565,-30.261053,46.46449
5566,-47.619316,-39.090805
5567,50.945988,3.5487282
5568,61.816906,-28.386723
5569,37.08564,25.660128
5570,3.7357836,-16.27679
5571,34.547253,20.15409
5572,35.07714,20.28299
5573,18.76687,-3.7372422
5574,34.981945,20.263426
5575,-31.351282,42.500294
5576,-70.871635,28.108326
5577,-46.73359,-20.861763
5578,4.912133,5.767844
5579,11.795324,24.16303
5580,-24.461956,53.861492
5581,56.068798,-35.378075
5582,-20.46398,58.32184
5583,21.982653,14.234768
5584,65.58146,16.272198
5585,21.909672,-11.263912
